sex,_agedays,_bmi_l,_bmi_m,_bmi_s,_tsf_l,_tsf_m,_tsf_s,_ssf_l,_ssf_m,_ssf_s,_armc_l,_armc_m,_armc_s,_headc_l,_headc_m,_headc_s,_wei_l,_wei_m,_wei_s,_len_l,_len_m,_len_s,_denom,_len,_wfl_l,_wfl_m,_wfl_s
1,,,,,,,,,,,,,,,,,,,,,,,forlen,84.93,-0.352100015,11.483969719,0.0818310003
1,,,,,,,,,,,,,,,,,,,,,,,forlen,84.94,-0.352100015,11.486359759,0.0818279999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,84.95,-0.352100015,11.488749799,0.0818249995
1,,,,,,,,,,,,,,,,,,,,,,,forlen,84.96,-0.352100015,11.491139838,0.0818219991
1,,,,,,,,,,,,,,,,,,,,,,,forlen,84.97,-0.352100015,11.493529878,0.0818189987
1,,,,,,,,,,,,,,,,,,,,,,,forlen,84.98,-0.352100015,11.495919918,0.0818159983
1,,,,,,,,,,,,,,,,,,,,,,,forlen,84.99,-0.352100015,11.498309957,0.081812998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85,-0.352100015,11.500699997,0.0818099976
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.01,-0.352100015,11.503110064,0.081805998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.02,-0.352100015,11.505520131,0.0818019985
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.03,-0.352100015,11.507930198,0.081797999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.04,-0.352100015,11.510340266,0.0817939994
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.05,-0.352100015,11.512750333,0.0817899999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.06,-0.352100015,11.5151604,0.0817860004
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.07,-0.352100015,11.517570467,0.0817820008
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.08,-0.352100015,11.519980534,0.0817780013
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.09,-0.352100015,11.522390601,0.0817740018
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.1,-0.352100015,11.52480067,0.0817700024
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.11,-0.352100015,11.527220655,0.081767002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.12,-0.352100015,11.529640641,0.0817640016
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.13,-0.352100015,11.532060626,0.0817610012
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.14,-0.352100015,11.534480612,0.0817580008
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.15,-0.352100015,11.536900597,0.0817550004
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.16,-0.352100015,11.539320583,0.081752
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.17,-0.352100015,11.541740568,0.0817489996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.18,-0.352100015,11.544160554,0.0817459992
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.19,-0.352100015,11.546580539,0.0817429988
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.2,-0.352100015,11.549000525,0.0817399981
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.21,-0.352100015,11.551420421,0.0817359982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.22,-0.352100015,11.553840317,0.0817319982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.23,-0.352100015,11.556260214,0.0817279982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.24,-0.352100015,11.55868011,0.0817239982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.25,-0.352100015,11.561100006,0.0817199983
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.26,-0.352100015,11.563519902,0.0817159983
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.27,-0.352100015,11.565939799,0.0817119983
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.28,-0.352100015,11.568359695,0.0817079984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.29,-0.352100015,11.570779591,0.0817039984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.3,-0.352100015,11.573199487,0.0816999984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.31,-0.352100015,11.575629483,0.0816959989
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.32,-0.352100015,11.578059483,0.0816919993
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.33,-0.352100015,11.580489482,0.0816879998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.34,-0.352100015,11.582919481,0.0816840003
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.35,-0.352100015,11.58534948,0.0816800007
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.36,-0.352100015,11.58777948,0.0816760012
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.37,-0.352100015,11.590209479,0.0816720017
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.38,-0.352100015,11.592639478,0.0816680021
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.39,-0.352100015,11.595069477,0.0816640026
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.4,-0.352100015,11.597499477,0.0816600031
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.41,-0.352100015,11.599929571,0.0816570025
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.42,-0.352100015,11.602359666,0.0816540021
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.43,-0.352100015,11.60478976,0.0816510017
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.44,-0.352100015,11.607219855,0.0816480013
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.45,-0.352100015,11.60964995,0.081645001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.46,-0.352100015,11.612080044,0.0816420006
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.47,-0.352100015,11.614510139,0.0816390002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.48,-0.352100015,11.616940233,0.0816359998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.49,-0.352100015,11.619370328,0.0816329994
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.5,-0.352100015,11.621800423,0.081629999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.51,-0.352100015,11.624240436,0.0816259987
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.52,-0.352100015,11.626680449,0.0816219984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.53,-0.352100015,11.629120462,0.0816179981
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.54,-0.352100015,11.631560475,0.0816139979
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.55,-0.352100015,11.634000488,0.0816099976
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.56,-0.352100015,11.6364405,0.0816059973
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.57,-0.352100015,11.638880513,0.081601997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.58,-0.352100015,11.641320526,0.0815979968
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.59,-0.352100015,11.643760539,0.0815939965
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.6,-0.352100015,11.646200554,0.0815899964
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.61,-0.352100015,11.648650581,0.0815869967
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.62,-0.352100015,11.651100607,0.0815839971
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.63,-0.352100015,11.653550634,0.0815809974
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.64,-0.352100015,11.656000661,0.0815779978
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.65,-0.352100015,11.658450687,0.0815749981
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.66,-0.352100015,11.660900714,0.0815719985
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.67,-0.352100015,11.663350741,0.0815689988
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.68,-0.352100015,11.665800768,0.0815659992
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.69,-0.352100015,11.668250794,0.0815629995
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.7,-0.352100015,11.670700821,0.0815599996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.71,-0.352100015,11.673150661,0.0815559996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.72,-0.352100015,11.6756005,0.0815519996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.73,-0.352100015,11.67805034,0.0815479996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.74,-0.352100015,11.68050018,0.0815439997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.75,-0.352100015,11.68295002,0.0815399997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.76,-0.352100015,11.68539986,0.0815359997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.77,-0.352100015,11.687849699,0.0815319997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.78,-0.352100015,11.690299539,0.0815279998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.79,-0.352100015,11.692749379,0.0815239998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.8,-0.352100015,11.695199219,0.0815199998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.81,-0.352100015,11.697659256,0.0815159996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.82,-0.352100015,11.700119297,0.0815119993
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.83,-0.352100015,11.702579337,0.081507999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.84,-0.352100015,11.705039377,0.0815039987
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.85,-0.352100015,11.707499418,0.0814999984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.86,-0.352100015,11.709959458,0.0814959982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.87,-0.352100015,11.712419499,0.0814919979
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.88,-0.352100015,11.714879539,0.0814879976
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.89,-0.352100015,11.71733958,0.0814839973
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.9,-0.352100015,11.71979962,0.0814799971
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.91,-0.352100015,11.72225966,0.0814769973
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.92,-0.352100015,11.724719701,0.0814739976
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.93,-0.352100015,11.727179741,0.081470998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.94,-0.352100015,11.729639782,0.0814679983
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.95,-0.352100015,11.732099822,0.0814649987
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.96,-0.352100015,11.734559863,0.081461999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.97,-0.352100015,11.737019903,0.0814589994
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.98,-0.352100015,11.739479944,0.0814559997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,85.99,-0.352100015,11.741939984,0.0814530001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86,-0.352100015,11.744400024,0.0814500004
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.01,-0.352100015,11.746860065,0.0814460001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.02,-0.352100015,11.749320105,0.0814419998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.03,-0.352100015,11.751780146,0.0814379996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.04,-0.352100015,11.754240186,0.0814339993
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.05,-0.352100015,11.756700227,0.081429999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.06,-0.352100015,11.759160267,0.0814259987
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.07,-0.352100015,11.761620307,0.0814219985
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.08,-0.352100015,11.764080348,0.0814179982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.09,-0.352100015,11.766540388,0.0814139979
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.1,-0.352100015,11.76900043,0.0814099978
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.11,-0.352100015,11.771470484,0.0814069981
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.12,-0.352100015,11.773940539,0.0814039985
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.13,-0.352100015,11.776410593,0.0814009988
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.14,-0.352100015,11.778880647,0.0813979992
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.15,-0.352100015,11.781350701,0.0813949995
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.16,-0.352100015,11.783820755,0.0813919999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.17,-0.352100015,11.786290809,0.0813890002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.18,-0.352100015,11.788760864,0.0813860006
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.19,-0.352100015,11.791230918,0.0813830009
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.2,-0.352100015,11.793700972,0.081380001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.21,-0.352100015,11.796170838,0.081376001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.22,-0.352100015,11.798640703,0.081372001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.23,-0.352100015,11.801110569,0.0813680011
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.24,-0.352100015,11.803580435,0.0813640011
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.25,-0.352100015,11.806050301,0.0813600011
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.26,-0.352100015,11.808520166,0.0813560011
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.27,-0.352100015,11.810990032,0.0813520012
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.28,-0.352100015,11.813459898,0.0813480012
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.29,-0.352100015,11.815929764,0.0813440012
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.3,-0.352100015,11.818399629,0.0813400013
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.31,-0.352100015,11.820869588,0.0813370006
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.32,-0.352100015,11.823339547,0.0813340002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.33,-0.352100015,11.825809506,0.0813309998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.34,-0.352100015,11.828279464,0.0813279994
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.35,-0.352100015,11.830749423,0.081324999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.36,-0.352100015,11.833219382,0.0813219986
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.37,-0.352100015,11.835689341,0.0813189982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.38,-0.352100015,11.8381593,0.0813159978
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.39,-0.352100015,11.840629258,0.0813129974
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.4,-0.352100015,11.843099217,0.081309997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.41,-0.352100015,11.845569271,0.0813069974
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.42,-0.352100015,11.848039326,0.0813039977
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.43,-0.352100015,11.85050938,0.0813009981
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.44,-0.352100015,11.852979434,0.0812979984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.45,-0.352100015,11.855449488,0.0812949988
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.46,-0.352100015,11.857919542,0.0812919991
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.47,-0.352100015,11.860389596,0.0812889995
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.48,-0.352100015,11.862859651,0.0812859998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.49,-0.352100015,11.865329705,0.0812830002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.5,-0.352100015,11.867799759,0.0812800005
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.51,-0.352100015,11.870279827,0.0812760002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.52,-0.352100015,11.872759895,0.081272
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.53,-0.352100015,11.875239963,0.0812679997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.54,-0.352100015,11.877720031,0.0812639994
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.55,-0.352100015,11.880200098,0.0812599991
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.56,-0.352100015,11.882680166,0.0812559988
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.57,-0.352100015,11.885160234,0.0812519986
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.58,-0.352100015,11.887640302,0.0812479983
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.59,-0.352100015,11.89012037,0.081243998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.6,-0.352100015,11.892600436,0.0812399979
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.61,-0.352100015,11.895070491,0.0812369982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.62,-0.352100015,11.897540545,0.0812339986
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.63,-0.352100015,11.900010599,0.0812309989
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.64,-0.352100015,11.902480653,0.0812279993
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.65,-0.352100015,11.904950707,0.0812249996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.66,-0.352100015,11.907420761,0.081222
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.67,-0.352100015,11.909890816,0.0812190003
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.68,-0.352100015,11.91236087,0.0812160007
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.69,-0.352100015,11.914830924,0.081213001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.7,-0.352100015,11.917300981,0.0812100014
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.71,-0.352100015,11.919780764,0.0812070012
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.72,-0.352100015,11.922260548,0.0812040011
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.73,-0.352100015,11.924740331,0.0812010009
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.74,-0.352100015,11.927220114,0.0811980007
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.75,-0.352100015,11.929699898,0.0811950006
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.76,-0.352100015,11.932179681,0.0811920004
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.77,-0.352100015,11.934659464,0.0811890002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.78,-0.352100015,11.937139248,0.0811860001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.79,-0.352100015,11.939619031,0.0811829999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.8,-0.352100015,11.942098814,0.0811799997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.81,-0.352100015,11.944568872,0.0811759998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.82,-0.352100015,11.947038926,0.0811719995
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.83,-0.352100015,11.94950898,0.0811679992
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.84,-0.352100015,11.951979034,0.0811639989
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.85,-0.352100015,11.954449088,0.0811599986
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.86,-0.352100015,11.956919142,0.0811559984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.87,-0.352100015,11.959389197,0.0811519981
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.88,-0.352100015,11.961859251,0.0811479978
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.89,-0.352100015,11.964329305,0.0811439975
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.9,-0.352100015,11.966799359,0.0811399973
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.91,-0.352100015,11.969279425,0.0811369975
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.92,-0.352100015,11.971759493,0.0811339978
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.93,-0.352100015,11.974239561,0.0811309982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.94,-0.352100015,11.976719629,0.0811279985
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.95,-0.352100015,11.979199697,0.0811249989
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.96,-0.352100015,11.981679765,0.0811219992
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.97,-0.352100015,11.984159833,0.0811189996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.98,-0.352100015,11.986639901,0.0811159999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,86.99,-0.352100015,11.989119969,0.0811130003
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87,-0.352100015,11.991600037,0.0811100006
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.01,-0.352100015,11.994070091,0.0811070002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.02,-0.352100015,11.996540145,0.0811039998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.03,-0.352100015,11.999010199,0.0811009994
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.04,-0.352100015,12.001480253,0.081097999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.05,-0.352100015,12.003950307,0.0810949986
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.06,-0.352100015,12.006420362,0.0810919982
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.07,-0.352100015,12.008890416,0.0810889978
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.08,-0.352100015,12.01136047,0.0810859975
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.09,-0.352100015,12.013830524,0.0810829971
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.1,-0.352100015,12.01630058,0.0810799967
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.11,-0.352100015,12.018780552,0.081076997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.12,-0.352100015,12.021260525,0.0810739974
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.13,-0.352100015,12.023740497,0.0810709977
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.14,-0.352100015,12.02622047,0.0810679981
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.15,-0.352100015,12.028700442,0.0810649984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.16,-0.352100015,12.031180415,0.0810619988
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.17,-0.352100015,12.033660388,0.0810589991
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.18,-0.352100015,12.03614036,0.0810559995
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.19,-0.352100015,12.038620333,0.0810529998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.2,-0.352100015,12.041100302,0.0810500002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.21,-0.352100015,12.043570168,0.081047
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.22,-0.352100015,12.046040034,0.0810439998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.23,-0.352100015,12.048509899,0.0810409997
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.24,-0.352100015,12.050979765,0.0810379995
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.25,-0.352100015,12.053449631,0.0810349993
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.26,-0.352100015,12.055919496,0.0810319992
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.27,-0.352100015,12.058389362,0.081028999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.28,-0.352100015,12.060859228,0.0810259988
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.29,-0.352100015,12.063329094,0.0810229987
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.3,-0.352100015,12.065798959,0.0810199985
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.31,-0.352100015,12.068269014,0.0810169989
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.32,-0.352100015,12.070739068,0.0810139992
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.33,-0.352100015,12.073209122,0.0810109996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.34,-0.352100015,12.075679176,0.0810079999
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.35,-0.352100015,12.07814923,0.0810050003
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.36,-0.352100015,12.080619284,0.0810020006
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.37,-0.352100015,12.083089339,0.080999001
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.38,-0.352100015,12.085559393,0.0809960013
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.39,-0.352100015,12.088029447,0.0809930017
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.4,-0.352100015,12.090499501,0.080990002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.41,-0.352100015,12.092969555,0.0809870016
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.42,-0.352100015,12.095439609,0.0809840012
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.43,-0.352100015,12.097909664,0.0809810008
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.44,-0.352100015,12.100379718,0.0809780004
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.45,-0.352100015,12.102849772,0.080975
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.46,-0.352100015,12.105319826,0.0809719996
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.47,-0.352100015,12.10778988,0.0809689993
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.48,-0.352100015,12.110259934,0.0809659989
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.49,-0.352100015,12.112729989,0.0809629985
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.5,-0.352100015,12.115200043,0.0809599981
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.51,-0.352100015,12.117660083,0.0809569984
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.52,-0.352100015,12.120120124,0.0809539988
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.53,-0.352100015,12.122580164,0.0809509991
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.54,-0.352100015,12.125040204,0.0809479995
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.55,-0.352100015,12.127500245,0.0809449998
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.56,-0.352100015,12.129960285,0.0809420002
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.57,-0.352100015,12.132420326,0.0809390005
1,,,,,,,,,,,,,,,,,,,,,,,forlen,87.58,-0.352100015,12.134880366,0.0809360009
